,userId,itemId,rating
49641,102530,30803,4.0
16875,41013,1643,4.0
49644,102530,31410,4.0
16879,41013,1663,3.5
49648,102530,33162,5.0
16887,41013,1711,5.0
49658,102530,36529,4.5
49661,102530,38061,3.5
49662,102530,39183,4.5
16897,41013,1792,3.0
16900,41013,1873,4.0
16911,41013,1942,4.0
49680,102530,45722,4.5
16913,41013,1945,5.0
16914,41013,1946,4.0
49681,102530,46578,4.0
49682,102530,47099,4.0
16917,41013,1949,5.0
16918,41013,1950,5.0
49683,102530,47525,4.0
49690,102530,48394,3.5
49692,102530,48516,4.5
16932,41013,1967,3.0
16935,41013,1982,3.0
49704,102530,50183,3.0
16937,41013,1997,5.0
16938,41013,1999,3.0
49706,102530,50872,4.0
49707,102530,50912,4.0
16943,41013,2013,3.5
16944,41013,2018,3.5
16945,41013,2020,5.0
16948,41013,2027,3.0
16949,41013,2028,5.0
16950,41013,2048,4.0
16951,41013,2060,3.5
49720,102530,53996,3.0
49725,102530,54997,3.5
16958,41013,2087,3.5
16959,41013,2094,3.0
16960,41013,2096,4.0
49727,102530,55247,4.5
16962,41013,2108,4.0
49729,102530,55280,4.0
49735,102530,56174,3.0
49736,102530,56367,5.0
49737,102530,56633,2.5
49741,102530,57183,3.5
49742,102530,57640,3.0
49747,102530,58803,3.5
49748,102530,58806,3.5
16981,41013,2174,3.5
49752,102530,59387,5.0
16988,41013,2194,2.0
49756,102530,60040,3.5
49759,102530,60950,5.0
16992,41013,2206,4.0
49760,102530,61323,3.5
16994,41013,2232,3.0
49764,102530,63082,4.0
49768,102530,64499,4.0
49770,102530,64614,5.0
49776,102530,65230,2.5
49778,102530,65567,2.5
49784,102530,67255,4.5
17018,41013,2359,4.0
49789,102530,68319,3.0
49790,102530,68554,3.5
17025,41013,2396,3.0
17028,41013,2406,4.0
17031,41013,2411,3.0
49800,102530,70093,3.0
17040,41013,2447,2.5
49808,102530,72011,3.5
49812,102530,72720,3.5
49813,102530,72998,3.5
17050,41013,2506,3.0
49824,102530,76251,4.5
17057,41013,2541,4.0
17059,41013,2550,3.5
49827,102530,78039,4.0
49828,102530,78105,4.0
17062,41013,2554,4.0
49830,102530,78469,2.5
17064,41013,2563,3.0
49833,102530,79091,4.0
17067,41013,2594,5.0
17070,41013,2605,2.5
17073,41013,2633,3.0
49843,102530,80551,3.0
17076,41013,2640,4.0
49848,102530,81847,3.5
17084,41013,2662,3.5
49853,102530,82499,2.5
49854,102530,82589,4.5
49855,102530,84152,4.0
17088,41013,2686,5.0
49856,102530,84954,3.0
17090,41013,2688,3.0
49859,102530,85401,4.0
49865,102530,86781,5.0
17098,41013,2712,4.0
17105,41013,2734,4.0
49873,102530,87522,3.0
17107,41013,2746,3.5
49874,102530,87869,3.0
17110,41013,2782,4.0
17111,41013,2784,4.0
49880,102530,88785,2.5
49881,102530,88810,4.0
17115,41013,2791,4.0
49884,102530,89759,4.0
49885,102530,89774,4.5
49891,102530,90374,5.0
49900,102530,91505,4.0
49904,102530,91658,3.0
17141,41013,2925,4.0
17142,41013,2927,5.0
17145,41013,2941,4.0
17147,41013,2947,3.0
49916,102530,94931,4.0
17150,41013,2951,3.0
49921,102530,95510,4.0
17154,41013,2973,5.0
49922,102530,95873,4.0
49923,102530,96079,4.0
49925,102530,96728,5.0
17167,41013,3039,3.0
49936,102530,99112,3.5
17169,41013,3052,2.5
17175,41013,3081,3.0
17176,41013,3083,3.0
49944,102530,100714,5.0
17178,41013,3091,5.0
49951,102530,102407,4.0
17185,41013,3134,4.0
17193,41013,3174,4.0
49965,102530,104374,4.0
17201,41013,3201,4.0
49970,102530,104920,4.5
49979,102530,106100,3.5
17212,41013,3254,3.0
49980,102530,106441,5.0
49989,102530,107314,2.5
49992,102530,108727,5.0
17229,41013,3361,4.0
49997,102530,109853,2.0
49998,102530,110102,3.0
17232,41013,3365,4.0
50000,102530,110553,2.0
17234,41013,3384,4.0
50002,102530,111113,3.0
17237,41013,3409,3.0
50006,102530,111443,3.5
50007,102530,111622,3.5
50010,102530,112183,4.0
17243,41013,3435,5.0
17244,41013,3441,3.5
17245,41013,3448,4.0
50011,102530,112497,3.0
50012,102530,112552,4.0
50016,102530,112804,4.0
50017,102530,112850,3.5
17252,41013,3475,4.0
50020,102530,113348,1.5
50023,102530,114180,3.0
50028,102530,115231,4.0
17261,41013,3510,4.0
50029,102530,115502,3.5
50031,102530,115713,4.0
17264,41013,3524,3.5
50032,102530,116779,2.5
50034,102530,116797,4.5
50037,102530,116887,3.0
17271,41013,3551,5.0
17272,41013,3552,3.5
17274,41013,3591,3.0
50042,102530,117590,2.5
50043,102530,117871,4.5
17279,41013,3634,4.0
17284,41013,3677,3.0
50057,102530,122906,3.0
50058,102530,122912,4.0
17293,41013,3726,3.5
50064,102530,122926,3.5
50065,102530,125914,3.0
17299,41013,3753,3.0
17305,41013,3798,3.0
50075,102530,130490,3.0
17308,41013,3811,5.0
17310,41013,3814,4.0
50078,102530,131796,3.5
17312,41013,3836,4.0
50081,102530,132480,3.5
17314,41013,3861,2.0
17318,41013,3911,3.0
17321,41013,3932,3.0
50090,102530,134881,3.5
17323,41013,3949,4.0
17328,41013,3993,5.0
50098,102530,137337,4.5
17331,41013,3998,3.0
17333,41013,4002,4.0
50101,102530,139120,3.5
50112,102530,140523,3.5
50118,102530,142536,2.5
17352,41013,4149,3.0
50129,102530,148036,3.5
50135,102530,149354,3.5
50137,102530,151693,3.0
17370,41013,4326,5.0
17371,41013,4327,4.0
17375,41013,4340,2.0
17379,41013,4370,4.0
50149,102530,159093,2.5
17388,41013,4448,3.0
17389,41013,4467,3.0
17391,41013,4480,1.0
17395,41013,4553,3.0
50163,102530,164005,4.5
50167,102530,164981,4.0
50174,102530,166918,2.5
17407,41013,4727,2.0
50175,102530,166946,3.5
17413,41013,4776,4.0
50183,102530,170403,3.0
17420,41013,4816,4.0
17421,41013,4826,4.0
50189,102530,171977,4.5
17423,41013,4855,3.0
50192,102530,173773,4.5
17427,41013,4886,2.5
17429,41013,4916,3.0
17432,41013,4951,4.0
17433,41013,4958,1.0
50201,102530,180031,4.5
17436,41013,4974,3.0
17438,41013,4993,5.0
50210,102530,185927,4.5
50211,102530,186305,3.0
50215,102530,192517,2.5
17449,41013,5062,3.0
17450,41013,5064,4.0
17451,41013,5065,3.0
17453,41013,5103,4.0
17456,41013,5108,3.0
17464,41013,5199,3.5
17465,41013,5219,1.0
50232,103114,39,2.0
50237,103114,153,5.0
17470,41013,5291,3.0
50238,103114,165,5.0
50241,103114,231,1.0
17476,41013,5349,3.0
17477,41013,5363,3.0
50245,103114,339,1.0
17481,41013,5381,4.0
17486,41013,5421,3.5
50256,103114,500,1.0
17489,41013,5449,2.0
50265,103301,52,3.0
17501,41013,5541,3.0
17502,41013,5544,4.0
50271,103301,105,3.0
50272,103301,140,4.0
17507,41013,5611,3.5
17508,41013,5620,3.0
50277,103301,256,3.0
17513,41013,5669,4.0
50281,103301,305,3.0
17516,41013,5747,5.0
50284,103301,380,5.0
50288,103301,719,3.0
17527,41013,5876,4.0
50296,103415,719,5.0
50299,103415,1047,3.0
17532,41013,5903,3.0
50301,103415,1357,5.0
17537,41013,5952,5.0
50311,103415,3006,2.5
17546,41013,6003,4.0
50316,103540,10,5.0
17550,41013,6059,3.0
17551,41013,6100,3.0
17552,41013,6101,4.0
17563,41013,6260,4.5
17564,41013,6263,2.5
50332,103540,908,5.0
50333,103540,910,5.0
17567,41013,6290,1.5
17568,41013,6296,4.0
50337,103540,924,4.0
50339,103540,1092,3.0
17573,41013,6335,5.0
17575,41013,6377,3.0
17578,41013,6422,4.0
17579,41013,6439,4.0
50347,103540,1207,5.0
50351,103540,1270,3.0
50353,103540,1291,5.0
50356,103540,1307,5.0
17590,41013,6609,3.0
50361,103540,1610,5.0
50362,103540,1617,3.0
50368,103540,1960,2.0
17602,41013,6763,3.0
17604,41013,6777,5.0
17605,41013,6785,4.0
50373,103540,2334,4.0
17611,41013,6818,3.5
50383,103540,2944,5.0
17618,41013,6890,4.0
50386,103540,2968,1.0
17624,41013,6953,4.0
50392,103982,24,3.0
17627,41013,6975,5.0
50395,103982,356,4.0
50397,103982,380,4.0
50398,103982,440,3.0
50399,103982,539,5.0
50401,103982,736,3.0
17634,41013,6997,3.0
17635,41013,7001,4.0
17637,41013,7011,4.0
50406,103982,1280,4.0
50407,103982,1293,3.0
17640,41013,7022,4.0
17651,41013,7084,3.5
17660,41013,7162,4.0
50429,103982,2707,4.0
17664,41013,7218,4.0
17666,41013,7263,4.0
17668,41013,7317,3.0
50437,103982,2722,4.0
17670,41013,7324,3.5
17673,41013,7338,4.0
50446,103982,2959,5.0
17679,41013,7388,4.0
50452,103982,3615,3.0
17686,41013,7560,5.0
50454,103982,3717,4.0
50460,103982,3980,4.0
17695,41013,7802,3.5
50463,104610,39,5.0
17697,41013,7820,4.0
50468,104610,367,4.0
17701,41013,7934,3.0
50471,104610,480,5.0
50477,104610,1148,5.0
50479,104610,1500,5.0
50481,104610,1777,4.0
17714,41013,8207,4.0
50483,104610,1806,4.0
17716,41013,8272,5.0
17718,41013,8338,4.0
17720,41013,8371,1.0
17723,41013,8459,4.0
17728,41013,8529,4.0
50497,104610,3255,4.0
17737,41013,8690,4.5
17739,41013,8724,4.0
17740,41013,8754,4.0
50508,104610,3997,3.0
50515,104610,4355,4.0
50516,104610,4407,5.0
50517,104610,4411,4.0
50525,105688,21,3.0
50526,105688,22,3.0
50529,105688,34,3.0
17762,41013,8970,2.5
17764,41013,8973,4.0
50533,105688,47,3.0
17766,41013,8981,4.0
50536,105688,145,3.0
17772,41013,25850,4.0
50546,105688,196,1.0
17783,41013,26152,3.5
17784,41013,26155,4.0
50555,105688,266,3.0
17789,41013,26321,4.0
17790,41013,26326,4.0
17793,41013,26459,3.5
17794,41013,26462,4.0
50565,105688,350,3.0
17800,41013,27317,4.0
17801,41013,27338,3.5
17802,41013,27391,4.0
17803,41013,27478,3.0
17804,41013,27700,4.0
50572,105688,367,3.0
50573,105688,368,3.0
50574,105688,377,3.0
17810,41013,27839,2.5
50578,105688,454,3.0
50584,105688,494,3.0
50587,105688,508,3.0
50588,105688,509,3.0
17822,41013,31410,5.0
50592,105688,553,3.0
17833,41013,33004,3.5
50601,105700,318,4.0
17838,41013,33171,4.0
50606,105700,1198,2.5
50609,105700,1732,4.5
17843,41013,33679,2.5
17844,41013,33683,3.5
50612,105700,2858,4.0
17846,41013,33834,3.0
17849,41013,34048,4.0
17850,41013,34072,3.0
50618,105700,7153,4.5
17853,41013,34323,3.0
17854,41013,34332,3.0
50623,105700,48394,4.5
50628,105700,68954,4.0
50637,105700,103253,2.5
50639,105700,106782,3.5
17875,41013,40629,4.5
17876,41013,40732,3.5
17878,41013,40851,3.0
50646,106409,39,3.0
17880,41013,41285,4.0
17884,41013,42011,1.5
17885,41013,42015,2.5
50652,106409,300,5.0
17887,41013,42723,3.5
50655,106409,339,3.0
50660,106409,454,3.0
50663,106409,500,3.0
17897,41013,44397,3.5
17898,41013,44555,4.0
50670,107993,2,3.0
50673,107993,11,4.0
17908,41013,45442,1.0
17911,41013,45517,2.5
17916,41013,45722,3.0
17925,41013,46972,2.0
50693,107993,281,4.0
50695,107993,300,4.0
17937,41013,48304,4.5
50706,107993,356,5.0
17941,41013,48593,2.0
50709,107993,364,4.0
17944,41013,48780,4.0
17947,41013,48877,2.0
50715,107993,380,3.0
50722,107993,480,3.0
50723,107993,500,3.0
50726,107993,520,3.0
17964,41013,51077,1.5
17965,41013,51080,4.0
50733,107993,586,3.0
17969,41013,51540,5.0
50737,107993,592,4.0
50738,107993,593,4.0
50739,107993,594,3.0
17975,41013,51937,1.0
50743,107993,736,4.0
50744,109066,1,3.0
17980,41013,52458,4.0
50750,109066,39,3.0
17984,41013,52973,4.0
17989,41013,53129,4.0
17998,41013,54190,2.5
18003,41013,54372,4.0
18004,41013,54503,4.0
50772,109066,442,4.0
18006,41013,54732,2.0
18007,41013,54736,3.0
50774,109066,457,5.0
50775,109066,480,4.0
50777,109066,500,4.0
50781,109066,551,2.0
18014,41013,55118,4.0
50786,109066,587,5.0
18019,41013,55282,4.0
18020,41013,55290,5.0
18027,41013,55768,3.0
18029,41013,55814,4.0
18030,41013,55820,5.0
50797,109066,1190,3.0
50800,109066,1265,5.0
50805,109066,1517,1.0
50806,109066,1527,3.0
50809,109066,1580,4.0
50813,109066,1678,1.0
50817,109066,1876,4.0
50819,109066,1909,3.0
50820,109066,1917,3.0
50822,109066,2023,1.0
18059,41013,58293,3.0
18061,41013,58306,4.0
50830,109066,2353,4.0
50832,109066,2424,4.0
18066,41013,58998,4.0
50834,109066,2628,3.0
18068,41013,59126,2.5
18069,41013,59258,3.0
18071,41013,59369,4.0
18072,41013,59418,4.0
18077,41013,59725,3.5
18081,41013,60040,3.0
50849,109761,10,4.0
18084,41013,60126,2.0
18089,41013,60756,4.0
50858,109761,140,4.0
18095,41013,61236,4.0
18096,41013,61323,4.0
50866,109761,222,4.0
18110,41013,63072,4.0
18114,41013,63479,3.5
18115,41013,63992,1.0
50883,109761,380,5.0
50884,109761,381,5.0
50885,109761,432,3.0
18130,41013,65514,4.0
18131,41013,65577,2.0
50900,109761,552,3.0
18133,41013,65802,1.0
50904,109761,593,2.0
50910,109761,673,2.0
18145,41013,67508,4.0
50916,109761,804,4.0
18154,41013,68319,3.5
18161,41013,68954,4.0
50934,109761,1246,4.0
18169,41013,69436,3.0
50940,109761,1339,1.0
50942,109761,1376,1.0
18175,41013,70183,2.5
50944,109761,1381,2.0
18178,41013,71033,5.0
50947,109761,1408,4.0
50948,109761,1453,3.0
50950,109761,1476,1.0
50951,109761,1479,4.0
18184,41013,71254,3.0
50956,109761,1517,2.0
18192,41013,71779,4.5
50961,109761,1562,3.0
50964,109761,1586,3.0
18197,41013,72386,5.0
18198,41013,72407,1.0
18199,41013,72479,4.0
50968,109761,1610,2.0
18202,41013,73017,4.0
50974,109761,1711,1.0
18208,41013,74370,4.0
50978,109761,1792,4.0
18214,41013,74688,2.0
50982,109761,1855,3.0
18220,41013,75395,4.0
50989,109761,1960,4.0
50990,109761,1968,3.0
18223,41013,76030,3.0
18225,41013,76175,3.0
18229,41013,77427,3.0
50998,109761,2081,5.0
18231,41013,77540,4.0
50999,109761,2094,3.0
51000,109761,2100,4.0
51002,109761,2139,3.0
51004,109761,2168,2.0
51005,109761,2174,3.0
18241,41013,78499,3.0
18246,41013,79251,3.5
18249,41013,79592,3.0
51026,109761,2541,2.0
18261,41013,80880,3.0
51031,109761,2671,5.0
51032,109761,2687,5.0
51037,109761,2706,4.0
51038,109761,2707,2.0
51039,109761,2718,3.0
18274,41013,83086,3.0
18275,41013,83134,5.0
51043,109761,2770,2.0
18277,41013,83976,4.0
51044,109761,2793,1.0
18279,41013,84189,3.0
18285,41013,85397,1.0
18286,41013,85412,4.0
18287,41013,85414,3.0
18288,41013,85438,3.5
51054,109761,2889,4.0
18290,41013,85788,3.5
51055,109761,2942,5.0
51062,109761,3082,4.0
51069,109761,3174,3.0
51073,109761,3248,4.0
51075,109761,3257,4.0
18309,41013,89085,3.0
18313,41013,89492,5.0
18324,41013,90405,3.0
51093,109761,3594,4.0
18326,41013,90439,4.0
51099,109761,3784,4.0
51100,109761,3791,5.0
51102,109761,3827,4.0
18336,41013,91500,4.0
51106,109761,3882,4.0
18339,41013,91571,5.0
51107,109761,3916,5.0
51113,109761,3988,5.0
18355,41013,94314,4.0
18357,41013,94799,4.0
18359,41013,94896,4.0
18360,41013,94959,4.0
51127,109792,50,3.5
51129,109792,82,2.0
51134,109792,172,1.5
51135,109792,208,2.0
51136,109792,227,2.5
18371,41013,96610,4.0
18374,41013,96728,4.0
51142,109792,306,5.0
51143,109792,307,4.0
51145,109792,318,3.0
18380,41013,96857,2.5
51148,109792,356,2.5
51149,109792,377,4.0
51151,109792,441,5.0
18386,41013,97923,4.0
18389,41013,98961,4.0
18392,41013,99145,4.0
18395,41013,99468,5.0
51163,109792,608,4.5
51166,109792,780,1.5
18399,41013,101142,2.0
18402,41013,101525,4.0
18403,41013,101739,3.0
51172,109792,930,4.0
51174,109792,1089,4.0
51178,109792,1173,2.5
51180,109792,1176,4.5
51181,109792,1199,5.0
18416,41013,104078,5.0
18417,41013,104457,3.0
51186,109792,1217,3.5
51193,109792,1267,4.0
18426,41013,106100,4.0
51197,109792,1394,5.0
18434,41013,109199,3.0
51202,109792,1611,4.5
51204,109792,1641,3.5
18437,41013,109673,2.0
18438,41013,110586,5.0
51205,109792,1719,5.0
18440,41013,111759,4.0
51207,109792,1784,3.0
51215,109792,2284,4.5
51227,109792,2700,4.5
51232,109792,2802,3.0
18475,41013,122886,3.0
51243,109792,3083,4.5
18477,41013,126430,4.0
18478,41013,127098,5.0
18479,41013,127136,4.0
51244,109792,3160,4.5
51249,109792,3408,4.5
51252,109792,3481,4.5
51253,109792,3504,4.0
18487,41013,132381,4.0
18491,41013,134853,3.5
51265,109792,4037,4.5
18498,41013,140267,5.0
18499,41013,140715,4.0
51267,109792,4226,4.5
18501,41013,142248,3.0
18502,41013,142488,5.0
51271,109792,4380,4.0
51274,109792,4993,5.0
18508,41013,148626,4.0
18509,41013,152077,4.0
51280,109792,5293,3.5
18513,41013,158238,2.0
51285,109792,5618,4.0
51295,109792,5995,4.5
51297,109792,6170,4.5
18530,41013,168250,5.0
51299,109792,6350,3.5
51305,109792,6711,4.0
51309,109792,6863,4.5
18544,41013,179817,5.0
18545,41013,180031,4.0
18546,41013,180297,4.0
18548,41013,182823,3.0
18559,41075,50,5.0
18560,41075,58,3.5
51332,109792,8636,4.0
18565,41075,249,3.5
51337,109792,8949,5.0
51340,109792,8978,0.5
18576,41075,477,3.5
18577,41075,509,5.0
51348,109792,27815,4.0
18581,41075,549,3.5
18582,41075,589,4.0
18587,41075,628,3.0
51358,110415,260,3.5
18593,41075,902,4.5
18595,41075,904,4.5
51363,110415,527,5.0
18597,41075,909,5.0
51364,110415,593,3.5
51371,110415,5502,2.5
18605,41075,924,5.0
18606,41075,945,4.5
51374,110415,6377,4.0
18609,41075,969,4.0
51378,110415,7458,4.5
18612,41075,1028,4.0
18613,41075,1032,4.0
18614,41075,1060,3.0
18615,41075,1073,4.0
51382,110415,41569,3.5
18617,41075,1089,3.5
51383,110415,44191,3.0
18620,41075,1147,4.0
18621,41075,1172,4.0
18629,41075,1221,4.0
51398,110415,91529,3.5
18633,41075,1233,5.0
51406,110415,134853,5.0
18639,41075,1258,4.5
51415,110594,3494,4.0
51420,110594,4776,4.0
18653,41075,1345,3.5
18658,41075,1387,4.0
51428,110594,6874,3.0
18662,41075,1449,4.5
51434,110594,8533,3.0
51435,110594,8961,4.0
18669,41075,1660,3.5
51437,110594,27362,5.0
51439,110594,45517,1.0
51447,110594,70286,4.0
51449,110594,79132,4.0
51454,110594,91500,3.0
18687,41075,1964,3.5
18694,41075,2099,3.5
18695,41075,2108,2.0
18699,41075,2330,5.0
51467,110594,138036,3.5
51468,110594,139385,5.0
18702,41075,2391,3.5
51471,110594,142488,5.0
51472,110652,260,2.0
51475,110652,356,4.0
51476,110652,508,4.0
51484,110652,1193,5.0
18719,41075,2819,3.5
51488,110652,1221,5.0
51492,110652,1617,4.0
18732,41075,3105,3.5
51500,110652,3300,2.5
18734,41075,3147,3.0
51503,110652,4223,4.5
18740,41075,3328,4.0
51508,110652,5618,1.0
51510,110652,5995,5.0
51511,110652,6787,5.0
18750,41075,3556,4.0
18754,41075,3851,5.0
18759,41075,3967,4.5
51529,110679,110,5.0
18762,41075,4011,4.0
51530,110679,112,4.0
18766,41075,4187,4.0
51536,110679,288,4.0
51539,110679,316,3.0
51540,110679,318,3.0
51541,110679,329,3.0
51544,110679,356,4.0
51546,110679,380,3.0
18779,41075,5013,3.0
18784,41075,5377,3.5
18785,41075,5380,2.0
18787,41075,5421,4.0
18792,41075,5603,3.0
18797,41075,5881,1.0
51567,110679,597,3.0
18802,41075,5992,4.5
18803,41075,6003,4.0
18805,41075,6188,3.0
51577,110881,104,2.5
51578,110881,107,4.0
51579,110881,145,3.0
51582,110881,185,4.0
18815,41542,260,4.5
51584,110881,339,3.0
51586,110881,357,1.0
18822,41542,356,2.0
51595,110881,485,4.0
18829,41542,858,4.5
51598,110881,588,5.0
18831,41542,899,5.0
18833,41542,904,4.5
51602,110881,595,3.5
51605,110881,616,4.5
18839,41542,917,3.0
18845,41542,934,4.5
51614,110881,904,4.0
51616,110881,1015,4.0
51617,110881,1020,2.0
51629,110881,1270,2.0
18862,41542,1224,4.5
51635,110881,1517,3.5
18868,41542,1275,4.5
18870,41542,1283,4.5
18875,41542,1303,4.5
18879,41542,1449,3.0
51651,110881,1907,3.0
51658,110881,2002,3.5
18893,41542,2571,4.5
18894,41542,2618,4.0
18897,41542,2788,4.5
51666,110881,2078,2.5
18900,41542,2918,5.0
51668,110881,2081,3.5
51669,110881,2083,4.5
18904,41542,3076,4.5
51672,110881,2107,2.0
18907,41542,3114,5.0
51676,110881,2232,2.5
51677,110881,2273,3.5
51678,110881,2279,3.5
51683,110881,2403,2.0
51684,110881,2413,3.0
18919,41542,4034,4.5
18926,41542,4796,3.0
18928,41542,4945,4.0
51696,110881,2692,1.5
18930,41542,4992,3.5
18931,41542,4993,4.5
51697,110881,2706,3.5
51701,110881,2791,2.0
51706,110881,2953,1.5
18940,41542,5215,2.5
51710,110881,3034,2.5
18947,41542,5309,3.0
51716,110881,3273,3.0
18949,41542,5364,3.5
51719,110881,3325,2.5
51723,110881,3409,3.5
18956,41542,5418,4.5
51727,110881,3624,3.5
18961,41542,5470,4.0
18964,41542,5499,3.5
18966,41542,5502,3.0
51738,110881,3968,3.0
51740,110881,3988,2.0
51744,110881,4052,3.0
18980,41542,5610,3.0
18981,41542,5620,4.5
18983,41542,5645,3.0
51751,110881,4238,4.5
18985,41542,5693,4.0
18987,41542,5696,3.0
18989,41542,5707,3.5
51760,110881,4489,2.5
18998,41542,5816,5.0
19004,41542,5872,3.5
51776,110881,4979,0.5
19010,41542,5944,4.5
51779,110881,5064,2.0
51781,110881,5109,2.5
51782,110881,5218,4.0
19021,41542,6030,4.0
51794,110881,5481,4.0
19029,41542,6100,2.0
19030,41542,6131,3.5
51799,110881,5669,4.0
19032,41542,6155,4.5
51801,110881,5679,2.0
19034,41542,6183,4.0
51811,110881,6012,2.5
19046,41542,6348,1.0
51814,110881,6156,4.0
19050,41542,6373,4.5
51818,110881,6323,4.0
19052,41542,6378,4.5
19054,41542,6427,4.5
19056,41542,6464,1.5
51826,110881,6503,4.0
19060,41542,6515,4.0
51828,110881,6537,2.5
19062,41542,6517,2.0
51833,110881,6810,4.5
19068,41542,6558,3.0
19070,41542,6587,0.5
51841,110881,6892,1.0
19083,41542,6702,1.0
19084,41542,6725,1.5
19089,41542,6765,4.5
51858,110881,7347,2.5
19094,41542,6796,2.0
19097,41542,6810,3.0
19102,41542,6832,2.5
19105,41944,1,5.0
51875,110881,8464,4.5
19108,41944,95,3.5
19124,41944,904,4.0
19125,41944,908,4.0
51893,110881,26183,4.0
19130,41944,1089,4.0
19132,41944,1136,4.5
19133,41944,1148,4.5
51901,110881,31193,3.5
51904,110881,31435,0.5
51906,110881,31687,3.5
19143,41944,1233,4.5
51912,110881,33499,4.5
19146,41944,1265,4.5
19150,41944,1704,4.5
51918,110881,34162,2.5
19156,41944,2083,4.0
51928,110881,36537,1.0
19164,41944,3114,4.0
19167,41944,3176,4.0
19175,41944,4993,4.5
19176,41944,4995,4.5
19177,41944,5010,4.0
19178,41944,5418,4.0
51943,110881,43419,3.5
51945,110881,43836,3.0
51947,110881,44004,4.0
19182,41944,5989,4.0
51951,110881,44974,2.0
19185,41944,6377,4.5
51953,110881,45431,4.0
51956,110881,45662,2.5
19189,41944,7143,4.0
19190,41944,7147,4.5
51959,110881,45722,3.0
19192,41944,7438,4.0
51964,110881,46578,1.0
51970,110881,47830,1.5
51975,110881,48877,3.5
19209,41944,58559,4.0
51978,110881,49286,4.5
51980,110881,49856,2.0
51983,110881,50685,2.5
19219,41944,77800,3.5
51992,110881,52435,2.5
51996,110881,52694,2.0
51998,110881,53125,3.0
19232,41944,105504,3.5
52001,110881,53953,3.0
19234,41944,106487,4.0
52002,110881,53972,3.0
19236,41944,110882,3.5
52006,110881,54286,4.0
19243,42086,70,2.0
19250,42086,180,4.0
19251,42086,260,4.0
19253,42086,344,3.0
19254,42086,357,3.0
52026,110881,56949,3.5
52027,110881,57368,1.5
52028,110881,57401,3.0
52030,110881,57534,2.5
19263,42086,551,5.0
52031,110881,57538,2.0
52044,110881,59315,3.5
19279,42086,1097,3.0
52047,110881,59399,2.5
52052,110881,59900,3.0
52055,110881,60487,4.0
52057,110881,60941,1.5
52058,110881,61123,2.5
19293,42086,1449,4.0
19294,42086,1517,5.0
19295,42086,1608,3.0
52064,110881,62999,5.0
19299,42086,1702,3.0
52071,110881,63540,4.0
19304,42086,1895,3.0
19305,42086,1923,5.0
52073,110881,65088,3.0
19309,42086,2005,3.0
19310,42086,2021,5.0
52079,110881,66097,3.0
19316,42086,2100,2.0
19318,42086,2133,3.0
19327,42086,2321,5.0
52095,110881,68954,2.5
52097,110881,69122,3.0
19333,42086,2424,2.0
52103,110881,69469,4.0
19339,42086,2657,2.0
19341,42086,2700,1.0
19342,42086,2706,5.0
19350,42086,2918,3.0
19352,42086,2971,3.0
19353,42086,2987,3.0
52128,110881,71700,1.5
52129,110881,71878,3.0
19364,42086,3263,1.0
